Sub Prod Cd,Acct Nbr,Tran Cd,Trans Desc,Tran Detail Desc,Db Cr Cd,Category,Post Dt,Tran Amt,MCC,Merchant Type,SIC Code Group Type,Presentation
Checking ,1,1071,VISA DEBIT                             ,17440044 GROUND ZERO COMIC   OMAHA        NE       ,D,Recreation,6/23/2014,8.55,5942,Book Stores,Book Stores,Book Stores
Checking ,1,1071,VISA DEBIT                             ,1415 THE HOME DEPOT #7207OMAHA        NE       ,D,Home Supply/Housing,5/15/2014,8.53,5200,Home Supply Warehouse Stores,Home Supply Warehouse Stores,Home Supply Warehouse Stores
Checking ,1,1071,VISA DEBIT                             ,1415 WAL-MART #4600      GRETNA       NE       ,D,Retail,7/28/2014,8.48,5310,Discount Stores,Discount Stores,Discount Stores
Checking ,1,1071,VISA DEBIT                             ,17440044 BUCKY'S EXPRESS #72 OMAHA        NE       ,D,Auto/Gas,6/23/2014,8.47,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,5764,INTERLINK/NETS POS                     ,17440044 WAL-MART #41744      OMAHA        NE       ,D,Retail,5/29/2014,8.43,5310,Discount Stores,Discount Stores,Discount Stores
Checking ,1,1071,VISA DEBIT                             ,17440044 CULVER'S OF OMAHA   OMAHA        NE       ,D,Restaurants,5/16/2014,8.2,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,5764,INTERLINK/NETS POS                     ,17440044 HY VEE 1400441         OMAHA        NE       ,D,Grocery,7/9/2014,8.12,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 BUCKY'S EXPRESS #72 OMAHA        NE       ,D,Auto/Gas,6/4/2014,8.06,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 HLU*Hulu 410144710044-U HULU.COM/BIL CA       ,D,Recreation,6/2/2014,7.99,5968,Direct Marketing – Continuity/Subscription Merchant,Direct Marketing – Continuity/Subscription Merchant,Direct Marketing – Continuity/Subscription Merchant
Checking ,1,1071,VISA DEBIT                             ,17440044 HLU*Hulu 410144710044-U HULU.COM/BIL CA       ,D,Recreation,7/2/2014,7.99,5968,Direct Marketing – Continuity/Subscription Merchant,Direct Marketing – Continuity/Subscription Merchant,Direct Marketing – Continuity/Subscription Merchant
Checking ,1,1071,VISA DEBIT                             ,17440044 HLU*Hulu 410144710044-U HULU.COM/BIL CA       ,D,Recreation,8/1/2014,7.99,5968,Direct Marketing – Continuity/Subscription Merchant,Direct Marketing – Continuity/Subscription Merchant,Direct Marketing – Continuity/Subscription Merchant
Checking ,1,1071,VISA DEBIT                             ,17440044 HLU*Hulu 410144710044-U HULU.COM/BIL CA       ,D,Recreation,9/2/2014,7.99,5968,Direct Marketing – Continuity/Subscription Merchant,Direct Marketing – Continuity/Subscription Merchant,Direct Marketing – Continuity/Subscription Merchant
Checking ,1,1071,VISA DEBIT                             ,1415 DAIRY QUEEN #41077  LINCOLN      NE       ,D,Restaurants/Bars,6/16/2014,7.95,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,5764,INTERLINK/NETS POS                     ,17440044 WAL Wal-Mart Super 0OMAHA        NE       ,D,Retail,6/23/2014,7.84,5310,Discount Stores,Discount Stores,Discount Stores
Checking ,1,1071,VISA DEBIT                             ,1415 RUNZA 172ND         OMAHA        NE       ,D,Restaurants,7/31/2014,7.78,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0715        OMAHA        NE       ,D,Grocery,7/14/2014,7.74,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 TACO BELL 00020002447OMAHA        NE       ,D,Restaurants,5/5/2014,7.74,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,1415 SUBWAY        004276OMAHA        NE       ,D,Restaurants,5/19/2014,7.68,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 BURGER KING #4400    OMAHA        NE       ,D,Restaurants,7/21/2014,7.65,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0715        OMAHA        NE       ,D,Grocery,7/9/2014,7.57,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 BUCKY'S EXPRESS #72 OMAHA        NE       ,D,Auto/Gas,6/16/2014,7.57,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,5764,INTERLINK/NETS POS                     ,17440044 WALGREENS 2121 N. 60OMAHA        NE       ,D,Healthcare,7/28/2014,7.57,5912,Drug Stores and Pharmacies,Drug Stores and Pharmacies,Drug Stores and Pharmacies
Checking ,1,1071,VISA DEBIT                             ,17440044 MCDONALD'S F100440044446   OMAHA        NE       ,D,Restaurants,7/11/2014,7.54,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 TARGET        000057OMAHA        NE       ,D,Grocery,5/29/2014,7.52,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 TACO BELL 00020002447OMAHA        NE       ,D,Restaurants,8/1/2014,7.51,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,1415 SPORTS AUTHORI000062OMAHA        NE       ,D,Sporting Goods/Retail,6/25/2014,7.49,5941,Sporting Goods Stores,Sporting Goods Stores,Sporting Goods Stores
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0715        OMAHA        NE       ,D,Grocery,8/4/2014,7.27,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 TACO BELL 00020002447OMAHA        NE       ,D,Restaurants,6/13/2014,7.19,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 BUCKY'S EXPRESS #72 OMAHA        NE       ,D,Auto/Gas,7/23/2014,7.17,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,1415 DON & MILLIES       OMAHA        NE       ,D,Restaurants/Bars,6/2/2014,7.16,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 Amazon.com          AMZN.COM/BIL WA       ,D,Recreation,5/15/2014,7.14,5968,Direct Marketing – Continuity/Subscription Merchant,Direct Marketing – Continuity/Subscription Merchant,Direct Marketing – Continuity/Subscription Merchant
Checking ,1,1071,VISA DEBIT                             ,1415 SUBWAY        004276OMAHA        NE       ,D,Restaurants,6/19/2014,7.13,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - CLAOMAHA        NE       ,D,Doctor/Healthcare,6/16/2014,7.04,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,17440044 PLAYSTATION SONYENTE4400-745-0044661 CA       ,D,Recreation,6/4/2014,6.99,5968,Direct Marketing – Continuity/Subscription Merchant,Direct Marketing – Continuity/Subscription Merchant,Direct Marketing – Continuity/Subscription Merchant
Checking ,1,1071,VISA DEBIT                             ,1415 X-STREAM CAR & DOG WGRETNA       NE       ,D,Auto/Travel,5/19/2014,6.9,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 TACO BELL 00020002447OMAHA        NE       ,D,Restaurants,7/2/2014,6.9,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 TARGET        000057OMAHA        NE       ,D,Grocery,5/28/2014,6.77,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0715        OMAHA        NE       ,D,Grocery,7/17/2014,6.68,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,1415 BURGER KING #4401    OMAHA        NE       ,D,Restaurants,7/7/2014,6.67,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - CLAOMAHA        NE       ,D,Doctor/Healthcare,8/18/2014,6.61,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,1415 SUBWAY        002566OMAHA        NE       ,D,Restaurants,7/9/2014,6.58,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,5764,INTERLINK/NETS POS                     ,17440044 BUCKY'S EXPRESS #72 OMAHA        NE       ,D,Auto/Gas,6/16/2014,6.58,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,1415 CHICK-FIL-A #02100444  PAPILLION    NE       ,D,Restaurants/Bars,5/29/2014,6.52,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,1415 DOLRTREE 24406 0002440OMAHA        NE       ,D,Grocery,7/11/2014,6.42,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 BUCKY'S EXPRESS #72 OMAHA        NE       ,D,Auto/Gas,6/12/2014,6.38,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0715        OMAHA        NE       ,D,Grocery,8/4/2014,6.32,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,4265 E-14 AUNTIE AN20744544SAINT LOUIS  MO       ,D,Auto/Gas,6/9/2014,6.08,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,0145 TWO FINE IRISHMEN   OMAHA        NE       ,D,Restaurants/Bars,7/28/2014,6,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,5764,INTERLINK/NETS POS                     ,4265 HARRISON FANTASY    OMAHA        NE       ,D,Auto/Gas,6/10/2014,5.98,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - CLAOMAHA        NE       ,D,Doctor/Healthcare,6/2/2014,5.97,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - CLAOMAHA        NE       ,D,Doctor/Healthcare,8/1/2014,5.96,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0701        OMAHA        NE       ,D,Grocery,6/2/2014,5.94,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 BAG N SAVE #0044445     OMAHA        NE       ,D,Grocery,8/26/2014,5.79,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 TACO BELL 00020002441OMAHA        NE       ,D,Restaurants,7/30/2014,5.78,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 TARGET        000057OMAHA        NE       ,D,Grocery,6/20/2014,5.78,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,1415 SUBWAY        004276OMAHA        NE       ,D,Restaurants,7/3/2014,5.76,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,1415 SUBWAY        004276OMAHA        NE       ,D,Restaurants,7/28/2014,5.76,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 TARGET        000057OMAHA        NE       ,D,Grocery,7/14/2014,5.76,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0715        OMAHA        NE       ,D,Grocery,5/27/2014,5.74,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,1415 TACO BELL 00020002004444OMAHA        NE       ,D,Restaurants,6/23/2014,5.69,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 BURGER KING #7174   OMAHA        NE       ,D,Restaurants,6/23/2014,5.66,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - CLAOMAHA        NE       ,D,Doctor/Healthcare,7/28/2014,5.64,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - CLAOMAHA        NE       ,D,Doctor/Healthcare,8/4/2014,5.54,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,17440044 TARGET        000057OMAHA        NE       ,D,Grocery,6/12/2014,5.34,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 TARGET        000057OMAHA        NE       ,D,Clothing/Retail,5/19/2014,5.12,5691,Men’s and Women’s Clothing Stores,Men’s and Women’s Clothing Stores,Men’s and Women’s Clothing Stores
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - C-SOMAHA        NE       ,D,Doctor/Healthcare,5/29/2014,5.12,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0715        OMAHA        NE       ,D,Grocery,8/11/2014,5,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0701        OMAHA        NE       ,D,Grocery,6/20/2014,4.99,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 TARGET        000057OMAHA        NE       ,D,Grocery,5/12/2014,4.77,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 KUM & GO #761       OMAHA        NE       ,D,Auto/Gas,6/30/2014,4.75,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0715        OMAHA        NE       ,D,Grocery,8/12/2014,4.69,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0715        OMAHA        NE       ,D,Grocery,7/14/2014,4.68,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1007,ACH DEPOSIT                            ,ABC Company,C,Paycheck,5/9/2014,927.52,,#N/A,#N/A,#N/A
Checking ,1,1007,ACH DEPOSIT                            ,ABC Company,C,Paycheck,8/1/2014,937.06,,#N/A,#N/A,#N/A
Checking ,1,1007,ACH DEPOSIT                            ,ABC Company,C,Paycheck,6/6/2014,989.43,,#N/A,#N/A,#N/A
Checking ,1,1007,ACH DEPOSIT                            ,ABC Company,C,Paycheck,7/3/2014,1021.88,,#N/A,#N/A,#N/A
Checking ,1,1007,ACH DEPOSIT                            ,ABC Company,C,Paycheck,6/20/2014,1038.68,,#N/A,#N/A,#N/A
Checking ,1,1007,ACH DEPOSIT                            ,ABC Company,C,Paycheck,5/23/2014,1069.14,,#N/A,#N/A,#N/A
Checking ,1,1007,ACH DEPOSIT                            ,ABC Company,C,Paycheck,8/29/2014,1098.53,,#N/A,#N/A,#N/A
Checking ,1,1007,ACH DEPOSIT                            ,ABC Company,C,Paycheck,7/18/2014,1102.81,,#N/A,#N/A,#N/A
Checking ,1,1007,ACH DEPOSIT                            ,ABC Company,C,Paycheck,8/15/2014,1199.65,,#N/A,#N/A,#N/A
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0715        OMAHA        NE       ,D,Grocery,6/27/2014,4.64,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - CLAOMAHA        NE       ,D,Doctor/Healthcare,5/12/2014,4.58,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - CLAOMAHA        NE       ,D,Doctor/Healthcare,5/21/2014,4.58,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - CLAOMAHA        NE       ,D,Doctor/Healthcare,6/19/2014,4.37,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,17440044 KUM & GO #7444       OMAHA        NE       ,D,Auto/Gas,7/22/2014,4.28,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - C-SOMAHA        NE       ,D,Doctor/Healthcare,7/24/2014,4.28,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,5764,INTERLINK/NETS POS                     ,17440044 WAL Wal-Mart Super 6OMAHA        NE       ,D,Retail,6/9/2014,4.27,5310,Discount Stores,Discount Stores,Discount Stores
Checking ,1,1071,VISA DEBIT                             ,1415 WAL-MART #7157      OMAHA        NE       ,D,Retail,7/9/2014,4.19,5310,Discount Stores,Discount Stores,Discount Stores
Checking ,1,1071,VISA DEBIT                             ,17440044 DAIRY QUEEN #176441  OMAHA        NE       ,D,Restaurants,6/30/2014,4.05,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 TARGET        000057OMAHA        NE       ,D,Clothing/Retail,5/15/2014,4.03,5691,Men’s and Women’s Clothing Stores,Men’s and Women’s Clothing Stores,Men’s and Women’s Clothing Stores
Checking ,1,1071,VISA DEBIT                             ,17440044 BUCKY'S EXPRESS #72 OMAHA        NE       ,D,Auto/Gas,6/6/2014,4,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 BUCKY'S EXPRESS #72 OMAHA        NE       ,D,Auto/Gas,7/7/2014,4,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 KUM & GO #7444       OMAHA        NE       ,D,Auto/Gas,9/2/2014,4,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 QT 5445        0400544OMAHA        NE       ,D,Auto/Gas,8/29/2014,3.98,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - C-SOMAHA        NE       ,D,Doctor/Healthcare,6/4/2014,3.98,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,17440044 KWIK SHOP #0600447     OMAHA        NE       ,D,Auto/Gas,9/2/2014,3.82,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,5649,PLUS SURCHARGE                         ,17440044 PMC-111 ATM SURCHARGOMAHA        NE       ,D,ATM / CASH,5/30/2014,3.75,,#N/A,#N/A,#N/A
Checking ,1,1071,VISA DEBIT                             ,1415 BUCKY'S EXPRESS 61. OMAHA        NE       ,D,Auto/Gas,7/29/2014,3.46,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 KUM & GO #7444       OMAHA        NE       ,D,Auto/Gas,5/13/2014,3.37,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,0145 THE FARM HOUSE CAFE OMAHA        NE       ,D,Restaurants/Bars,7/9/2014,3.27,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 QT 5445        0400544OMAHA        NE       ,D,Auto/Gas,6/30/2014,3.27,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 KWIK SHOP #0600442    QRALSTON      NE       ,D,Auto/Gas,5/28/2014,3.2,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - CLAOMAHA        NE       ,D,Doctor/Healthcare,6/30/2014,3.2,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,1415 MENARDS 70644        OMAHA        NE       ,D,Home Supply/Housing,7/31/2014,3.18,5200,Home Supply Warehouse Stores,Home Supply Warehouse Stores,Home Supply Warehouse Stores
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0715        OMAHA        NE       ,D,Grocery,8/19/2014,3.15,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 TARGET        000212OMAHA        NE       ,D,Grocery,7/21/2014,3.02,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1071,VISA DEBIT                             ,17440044 BAKERS #0715        OMAHA        NE       ,D,Grocery,6/4/2014,3,5411,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets,Grocery Stores/Supermarkets
Checking ,1,1217,FOREIGN ATM FEE                        ,NON-FIRST NATIONAL BANK ATM FEE                ,D,ATM FEE,5/5/2014,3,,#N/A,#N/A,#N/A
Checking ,1,1217,FOREIGN ATM FEE                        ,NON-FIRST NATIONAL BANK ATM FEE                ,D,ATM FEE,5/15/2014,3,,#N/A,#N/A,#N/A
Checking ,1,1217,FOREIGN ATM FEE                        ,NON-FIRST NATIONAL BANK ATM FEE                ,D,ATM FEE,6/16/2014,3,,#N/A,#N/A,#N/A
Checking ,1,1217,FOREIGN ATM FEE                        ,NON-FIRST NATIONAL BANK ATM FEE                ,D,ATM FEE,7/10/2014,3,,#N/A,#N/A,#N/A
Checking ,1,1217,FOREIGN ATM FEE                        ,NON-FIRST NATIONAL BANK ATM FEE                ,D,ATM FEE,7/31/2014,3,,#N/A,#N/A,#N/A
Checking ,1,1217,FOREIGN ATM FEE                        ,NON-FIRST NATIONAL BANK ATM FEE                ,D,ATM FEE,8/4/2014,3,,#N/A,#N/A,#N/A
Checking ,1,1071,VISA DEBIT                             ,17440044 BUCKY'S EXPRESS #72 OMAHA        NE       ,D,Auto/Gas,6/19/2014,2.99,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,5764,INTERLINK/NETS POS                     ,17440044 W MAPLE FANTASY     OMAHA        NE       ,D,Auto/Gas,7/28/2014,2.99,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,17440044 TACO BELL 00020002447OMAHA        NE       ,D,Restaurants,7/8/2014,2.83,5812,Eating places and Restaurants,Eating places and Restaurants,Eating places and Restaurants
Checking ,1,1071,VISA DEBIT                             ,17440044 THE NE MED CTR - CLAOMAHA        NE       ,D,Doctor/Healthcare,8/22/2014,2.77,8011,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified,Doctors and Physicians-not elsewhere classified
Checking ,1,1071,VISA DEBIT                             ,1415 WAL-MART #5761      OMAHA        NE       ,D,Retail,5/7/2014,2.74,5310,Discount Stores,Discount Stores,Discount Stores
Checking ,1,5649,PLUS SURCHARGE                         ,1415 PMC-111 ATM SURCHARGOMAHA        NE       ,D,ATM / CASH,7/10/2014,2.5,,#N/A,#N/A,#N/A
Checking ,1,5649,PLUS SURCHARGE                         ,1415 PMC-111 ATM SURCHARGPAPILLION    NE       ,D,ATM / CASH,5/15/2014,2.5,,#N/A,#N/A,#N/A
Checking ,1,5649,PLUS SURCHARGE                         ,4265 PMC-111 ATM SURCHARGCARTER LAKE  IA       ,D,ATM / CASH,6/16/2014,2.5,,#N/A,#N/A,#N/A
Checking ,1,5649,PLUS SURCHARGE                         ,4265 PMC-111 ATM SURCHARGOMAHA        NE       ,D,ATM / CASH,5/5/2014,2.5,,#N/A,#N/A,#N/A
Checking ,1,1071,VISA DEBIT                             ,17440044 Amazon Services-Kind4466-216-1000442 WA       ,D,Recreation,6/20/2014,1.93,5961,"Mail Order Houses Including Catalog Order Stores, Book/Record Clubs (No longer permitted for U.S. original presentments)","Mail Order Houses Including Catalog Order Stores, Book/Record Clubs (No longer permitted for U.S. original presentments)","Mail Order Houses Including Catalog Order Stores, Book/Record Clubs (No longer permitted for U.S. original presentments)"
Checking ,1,1071,VISA DEBIT                             ,1415 KUM & GO #700440       GRETNA       NE       ,D,Auto/Gas,5/30/2014,1.68,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,1071,VISA DEBIT                             ,1415 CHEVRON 00207770    SAN ANGELO   TX       ,D,Auto/Gas,6/6/2014,1.61,5542,Automated Fuel Dispensers,Automated Fuel Dispensers,Automated Fuel Dispensers
Checking ,1,5649,PLUS SURCHARGE                         ,1415 PMC-111 ATM SURCHARGPAPILLION    NE       ,D,ATM / CASH,7/31/2014,1.5,,#N/A,#N/A,#N/A
